PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
0.03932584269662922,0.0,0.0,372,1,0.7596153846153846,0.4,0.0,43,0.7922674694977024,147,2
0.040449438202247195,1.0,1.0,505,1,0.4903846153846155,0.0,0.0,202,0.11014346135563058,147,0
0.04157303370786517,0.0,1.0,134,1,0.3557692307692308,0.0,0.0,514,0.12264909864339432,147,2
0.042696629213483155,0.0,1.0,837,0,0.2980769230769231,0.8,0.0,302,0.27424643174920466,147,2
0.04382022471910113,1.0,1.0,589,0,0.2211538461538462,0.4,0.0,186,0.17127756176639078,147,0
0.04494382022471911,0.0,1.0,7,0,0.7211538461538461,0.4,0.0,507,0.14436027449020633,147,2
0.04606741573033708,0.0,0.5,827,0,0.4711538461538462,0.4,0.0,53,0.31995417037407214,147,2
0.04719101123595506,0.0,1.0,446,1,0.4903846153846155,0.0,0.0,391,0.12029972087807612,147,0
0.04831460674157304,1.0,0.5,456,0,0.009615384615384616,0.4,0.0,634,0.6334970686103628,147,0
0.04943820224719102,1.0,1.0,212,0,0.31730769230769235,0.0,0.0,282,0.12004680472435186,147,1
0.050561797752808994,0.0,1.0,697,1,0.4903846153846155,0.0,0.0,617,0.12264909864339432,147,2
0.05168539325842697,0.0,1.0,473,1,0.4903846153846155,0.4,0.0,462,0.23615664956181515,147,1
0.052808988764044947,1.0,1.0,604,0,0.4903846153846155,0.0,0.0,76,0.11807832478090757,147,1
0.05393258426966293,0.0,1.0,726,1,0.4903846153846155,0.8,0.0,190,0.33030240239874215,147,0
0.055056179775280906,0.0,1.0,38,0,0.2980769230769231,0.4,0.0,377,0.2711992491742135,147,2
0.05617977528089888,0.0,1.0,629,1,0.08653846153846156,1.0,0.0,249,0.6046752922248089,147,2
0.05730337078651686,0.0,1.0,594,1,0.3557692307692308,0.0,0.0,522,0.11884012042465536,147,2
0.05842696629213484,1.0,0.0,333,0,0.8942307692307693,0.4,0.0,587,1.0,101,0
0.05955056179775282,1.0,0.5,246,0,0.5096153846153846,0.4,0.0,239,0.3961337347488512,147,2
0.06067415730337079,0.0,0.0,620,1,1.0,0.0,0.0,29,0.9443096912594614,23,0
0.06179775280898877,1.0,0.0,873,1,0.4903846153846155,0.0,0.0,94,0.5408749070609314,71,2
0.06292134831460675,1.0,0.5,707,0,0.3557692307692308,0.0,0.0,555,0.15997708518703607,147,2
0.06404494382022471,0.0,1.0,595,1,0.5,0.0,0.0,215,0.11014346135563058,147,0
0.0651685393258427,1.0,0.5,853,0,0.04807692307692308,0.4,0.0,561,0.42279658228002387,147,2
0.06629213483146068,0.0,1.0,299,1,0.1634615384615385,1.0,0.0,566,0.7145643138354277,147,2
0.06741573033707865,0.0,1.0,749,1,0.37500000000000006,0.0,0.0,197,0.11014346135563058,147,0
0.06853932584269663,1.0,0.0,385,0,0.6826923076923077,0.0,0.0,32,1.0,21,3
0.0696629213483146,0.0,0.0,337,1,0.8173076923076923,0.4,0.0,457,1.0,80,2
0.07078651685393259,0.0,1.0,755,1,0.028846153846153848,1.0,0.0,337,0.42508196921126723,147,2
0.07191011235955057,0.0,0.0,784,1,0.4903846153846155,0.0,0.0,601,0.42235169362407515,147,0
0.07303370786516854,1.0,1.0,560,1,0.4903846153846155,0.4,0.0,189,0.23228368050900136,147,0
0.07415730337078652,1.0,0.5,596,0,0.5096153846153846,0.0,0.0,553,0.15997708518703607,142,2
0.07528089887640449,0.0,1.0,185,1,0.31730769230769235,0.0,0.0,623,0.12429914800775203,147,2
0.07640449438202247,1.0,1.0,25,0,0.27884615384615385,1.0,0.0,248,0.12074460953402483,147,2
0.07752808988764046,0.0,1.0,440,1,0.4519230769230769,0.8,0.0,270,0.13198109527930474,147,2
0.07865168539325842,0.0,0.5,396,1,0.5673076923076923,0.0,0.0,557,0.15997708518703607,147,2
0.07977528089887641,0.0,1.0,300,0,0.25961538461538464,1.0,0.0,566,0.7145643138354277,147,2
0.08089887640449438,0.0,0.5,376,1,0.3557692307692308,0.0,0.0,621,1.0,147,2
0.08202247191011236,0.0,1.0,161,1,0.4519230769230769,0.4,0.0,204,0.22022293187718633,147,0
0.08314606741573034,1.0,1.0,87,1,0.5673076923076923,0.0,0.0,80,0.8607650866009288,147,2
0.08426966292134831,0.0,1.0,546,1,0.4326923076923077,0.0,0.0,347,0.11655473349341199,140,2
0.0853932584269663,0.0,1.0,778,1,0.4903846153846155,0.0,0.0,355,0.12029972087807612,147,2
0.08651685393258428,0.0,1.0,563,1,0.4903846153846155,0.0,0.0,473,0.12264909864339432,147,2
0.08764044943820225,1.0,0.5,127,1,0.0,0.0,0.0,158,0.44184147337371865,147,2
0.08876404494382023,1.0,1.0,223,0,0.5288461538461539,0.0,0.0,432,0.1900680131150738,147,2
0.0898876404494382,0.0,1.0,842,1,0.37500000000000006,0.0,0.0,304,0.13712321587460233,147,2
0.09101123595505618,1.0,1.0,737,1,0.5096153846153846,0.0,0.0,311,0.14474117231208025,147,2
0.09213483146067417,1.0,1.0,519,0,0.4903846153846155,0.0,0.0,280,0.1186496715137184,147,1
0.09325842696629214,0.0,0.0,141,1,0.4903846153846155,0.0,0.0,25,0.7176114964104189,147,2
0.09438202247191012,1.0,0.5,386,0,0.27884615384615385,0.0,0.0,637,0.15997708518703607,147,2
0.09550561797752809,1.0,1.0,52,0,0.5865384615384616,1.0,0.0,247,0.24148921906804965,147,2
0.09662921348314607,0.0,1.0,255,1,0.25961538461538464,0.4,0.0,676,0.5237345050766061,147,2
0.09775280898876405,0.0,1.0,764,1,0.4903846153846155,0.0,0.0,652,0.12264909864339432,147,2
0.09887640449438202,1.0,0.0,259,0,0.3942307692307693,1.0,0.0,95,1.0,63,2
0.1,0.0,1.0,149,1,0.4134615384615385,0.0,0.0,297,0.12264909864339432,147,2
0.10112359550561797,0.0,1.0,159,1,0.5096153846153846,0.0,0.0,298,0.12264909864339432,147,2
0.10224719101123596,0.0,1.0,31,1,0.33653846153846156,0.0,0.0,341,0.11966590690247796,147,2
0.10337078651685394,0.0,0.0,150,1,0.8365384615384616,0.4,0.0,678,0.932056970125422,122,2
0.10449438202247191,0.0,1.0,209,1,0.4519230769230769,0.4,0.0,548,0.3134789074022159,147,2
0.10561797752808989,0.0,1.0,184,1,1.0,0.0,0.0,428,0.11046036834342966,147,2
0.10674157303370786,0.0,1.0,740,1,0.4903846153846155,0.0,0.0,475,0.12264909864339432,147,2
0.10786516853932585,0.0,0.0,292,1,1.0,0.0,0.0,607,0.5279883719512939,12,0
0.10898876404494383,1.0,0.0,308,1,0.3942307692307693,0.0,0.0,612,0.965321538705313,91,0
0.1101123595505618,1.0,0.5,219,0,0.6057692307692307,0.0,0.0,117,0.35042599612398373,147,2
0.11123595505617978,0.0,0.5,422,1,0.6057692307692307,0.4,0.0,150,0.3961337347488512,147,2
0.11235955056179776,0.0,1.0,656,0,0.4903846153846155,0.0,0.0,384,0.12029972087807612,147,2
0.11348314606741573,0.0,1.0,658,1,0.4903846153846155,0.0,0.0,361,0.12029972087807612,147,2
0.11460674157303372,0.0,0.0,858,1,0.3557692307692308,0.0,0.0,417,1.0,98,2
0.11573033707865168,0.0,1.0,405,1,0.5865384615384616,0.0,0.0,505,0.13185463720244261,147,2
0.11685393258426967,0.0,1.0,312,1,0.6634615384615384,0.8,0.0,245,0.12074460953402483,147,2
0.11797752808988765,0.0,1.0,542,1,0.4903846153846155,0.0,0.0,354,0.12029972087807612,147,2
0.11910112359550562,1.0,1.0,724,0,0.3557692307692308,0.0,0.0,296,0.11655473349341199,147,2
0.1202247191011236,1.0,1.0,559,1,0.4903846153846155,0.0,0.0,254,0.11845922260278147,147,2
0.12134831460674157,0.0,1.0,675,1,0.6826923076923077,0.0,0.0,388,0.12029972087807612,147,2
0.12247191011235956,1.0,1.0,552,0,0.4903846153846155,0.4,0.0,469,0.36794729593018294,147,1
0.12359550561797754,0.0,0.0,667,1,0.8557692307692307,0.0,0.0,2,0.7922674694977024,52,2
0.12471910112359551,0.0,1.0,882,0,0.23076923076923078,0.4,0.0,193,0.22022293187718633,147,0
0.1258426966292135,0.0,1.0,67,1,0.37500000000000006,0.0,0.0,274,0.12264909864339432,147,2
0.1269662921348315,0.0,1.0,417,0,0.33653846153846156,0.4,0.0,491,0.14969284399644087,147,2
0.12808988764044946,0.0,1.0,46,0,0.27884615384615385,0.0,0.0,176,0.22028539911997366,147,0
0.12921348314606743,0.0,1.0,645,1,0.3557692307692308,0.0,0.0,666,0.12074460953402483,147,2
0.13033707865168542,0.0,1.0,178,1,1.0,0.0,0.0,460,0.11807832478090757,147,1
0.1314606741573034,0.0,0.5,826,1,0.5096153846153846,0.4,0.0,53,0.31995417037407214,147,2
0.13258426966292136,0.0,0.0,70,1,0.4134615384615385,0.0,0.0,585,1.0,36,0
0.13370786516853936,0.0,1.0,24,0,0.0,1.0,0.0,333,0.4765031751642431,147,2
0.13483146067415733,0.0,0.5,362,1,0.3557692307692308,0.8,0.0,621,1.0,147,2
0.1359550561797753,0.0,1.0,551,1,0.4903846153846155,0.0,0.0,540,0.12264909864339432,147,2
0.13707865168539327,0.0,0.5,575,1,0.5769230769230769,0.4,0.0,132,0.4581560888802213,147,0
0.13820224719101126,1.0,0.5,848,0,0.5769230769230769,0.0,0.0,219,0.1980668673744256,116,2
0.13932584269662923,0.0,0.0,857,1,0.9903846153846154,0.0,0.0,417,1.0,98,2
0.1404494382022472,1.0,1.0,588,1,0.1826923076923077,0.4,0.0,186,0.17127756176639078,147,0
0.1415730337078652,0.0,1.0,525,1,0.4903846153846155,0.0,0.0,463,0.11807832478090757,147,1
0.14269662921348317,1.0,1.0,499,1,0.4134615384615385,0.0,0.0,541,0.10881031897907195,147,2
0.14382022471910114,1.0,1.0,653,0,0.4903846153846155,0.4,0.0,196,0.3406491108321246,138,0
0.14494382022471913,0.0,1.0,234,1,0.8173076923076923,0.0,0.0,318,0.10627049230281681,147,2
0.1460674157303371,0.0,1.0,225,1,0.5865384615384616,0.0,0.0,380,0.12029972087807612,147,0
0.14719101123595507,0.0,1.0,165,1,0.33653846153846156,0.0,0.0,640,0.10741318576843849,147,2
0.14831460674157307,0.0,1.0,695,0,0.8557692307692307,0.4,0.0,537,0.22092073668685933,147,2
0.14943820224719104,1.0,0.5,851,0,0.5096153846153846,0.4,0.0,111,0.3961337347488512,147,2
0.150561797752809,0.0,0.5,772,1,0.4326923076923077,0.0,0.0,552,0.1980668673744256,147,2
0.15168539325842698,0.0,0.5,685,1,0.3942307692307693,0.0,0.0,630,0.2292364979340102,147,0
0.15280898876404497,1.0,0.0,585,0,0.31730769230769235,0.0,0.0,55,0.40045006886632617,107,2
0.15393258426966294,0.0,0.0,271,1,0.6634615384615384,0.4,0.0,49,0.8090269736601539,55,2
0.1550561797752809,0.0,1.0,618,1,0.25961538461538464,0.0,0.0,504,0.14042483819460524,147,2
0.1561797752808989,0.0,0.0,282,1,0.4134615384615385,0.0,0.0,592,1.0,45,0
0.15730337078651688,0.0,1.0,99,0,0.4903846153846155,0.0,0.0,203,0.23228368050900136,147,0
0.15842696629213485,1.0,1.0,597,0,0.37500000000000006,0.0,0.0,332,0.11807832478090757,147,2
0.15955056179775284,1.0,1.0,319,0,0.4134615384615385,0.4,0.0,668,0.24148921906804965,147,2
0.1606741573033708,0.0,1.0,116,1,0.31730769230769235,0.0,0.0,438,0.10284241190595175,147,1
0.16179775280898878,0.0,0.5,32,1,0.2980769230769231,0.0,0.0,118,0.17521299806199186,147,2
0.16292134831460675,0.0,0.5,586,1,0.31730769230769235,0.4,0.0,558,0.5599197981546262,147,2
0.16404494382022475,1.0,1.0,29,1,0.4711538461538462,0.0,0.0,405,0.11877612959058054,147,2
0.16516853932584272,0.0,1.0,254,0,0.125,0.8,0.0,676,0.5237345050766061,147,2
0.1662921348314607,0.0,0.5,580,1,0.6538461538461539,0.0,0.0,113,0.3961337347488512,141,2
0.16741573033707868,0.0,0.5,121,1,0.7596153846153846,0.0,0.0,147,0.1980668673744256,147,2
0.16853932584269665,0.0,0.5,68,1,0.9326923076923077,0.0,0.0,622,0.19082980875882158,147,2
0.16966292134831462,1.0,0.0,643,0,0.37500000000000006,0.4,0.0,36,1.0,61,2
0.17078651685393262,0.0,1.0,532,1,1.0,0.0,0.0,516,0.12264909864339432,147,2
0.1719101123595506,0.0,1.0,889,1,0.7307692307692307,0.0,0.0,538,0.22092073668685933,147,2
0.17303370786516856,0.0,1.0,612,1,0.4903846153846155,0.0,0.0,573,0.1114126128981144,147,2
0.17415730337078655,0.0,0.0,866,1,0.9326923076923077,0.0,0.0,595,0.935168143534488,147,0
0.17528089887640452,1.0,1.0,287,0,0.25961538461538464,0.0,0.0,418,0.1178238850358958,147,1
0.1764044943820225,0.0,1.0,181,1,0.5288461538461539,0.0,0.0,654,0.12264909864339432,147,2
0.17752808988764046,0.0,1.0,767,1,0.4903846153846155,0.0,0.0,258,0.13198109527930474,147,2
0.17865168539325846,0.0,1.0,716,1,0.4903846153846155,1.0,0.0,568,1.0,147,2
0.17977528089887643,0.0,1.0,186,1,0.7980769230769231,0.0,0.0,470,0.24529819728678864,147,2
0.1808988764044944,1.0,0.5,847,0,0.7211538461538461,0.0,0.0,559,0.23996562778055408,147,2
0.1820224719101124,0.0,1.0,82,1,0.4519230769230769,0.0,0.0,323,0.11845922260278147,147,2
0.18314606741573036,0.0,1.0,129,1,0.27884615384615385,0.0,0.0,265,0.13198109527930474,147,2
0.18426966292134833,0.0,1.0,628,1,0.0,1.0,0.0,249,0.6046752922248089,147,2
0.18539325842696633,1.0,1.0,293,1,0.125,0.0,0.0,423,0.31271711175846806,147,2
0.1865168539325843,1.0,0.0,157,0,0.4903846153846155,0.0,0.0,28,0.8379752081225699,123,2
0.18764044943820227,0.0,1.0,760,0,0.8173076923076923,0.4,0.0,337,0.42508196921126723,147,2
0.18876404494382024,0.0,0.0,69,1,0.4903846153846155,0.0,0.0,576,0.39499104128322954,147,2
0.18988764044943823,0.0,1.0,486,1,0.4903846153846155,0.0,0.0,80,0.8607650866009288,147,2
0.1910112359550562,0.0,0.0,832,1,1.0,0.0,0.0,5,0.5104030813110199,18,2
0.19213483146067417,0.0,1.0,680,1,0.028846153846153848,1.0,0.0,480,0.4437459624830881,147,1
0.19325842696629217,1.0,1.0,408,0,0.0,0.4,0.0,344,0.1696259888107456,147,2
0.19438202247191014,0.0,1.0,752,1,0.3557692307692308,0.0,0.0,659,0.12074460953402483,147,2
0.1955056179775281,0.0,0.0,769,1,1.0,0.0,0.0,90,0.4676785344270687,14,0
0.1966292134831461,0.0,1.0,444,1,0.2980769230769231,0.4,0.0,412,0.11966590690247796,147,2
0.19775280898876407,0.0,1.0,464,1,0.4903846153846155,1.0,0.0,488,0.3880084224126373,147,2
0.19887640449438204,0.0,0.0,388,0,0.9134615384615384,0.0,0.0,593,0.4374611484221688,69,0
0.20000000000000004,0.0,0.5,320,1,0.5288461538461539,0.0,0.0,169,0.1980668673744256,147,2
0.201123595505618,0.0,1.0,474,1,0.6442307692307692,0.0,0.0,574,0.0,147,2
0.20224719101123598,0.0,1.0,717,0,0.4903846153846155,1.0,0.0,568,1.0,147,2
0.20337078651685395,0.0,0.5,650,1,0.4903846153846155,0.0,0.0,629,0.22930048876808504,147,0
0.20449438202247194,0.0,1.0,41,1,0.125,1.0,0.0,329,0.47821721536267564,147,2
0.2056179775280899,1.0,0.5,76,1,0.0,0.8,0.0,114,0.5942006021232767,144,2
0.20674157303370788,1.0,1.0,441,0,0.028846153846153848,0.0,0.0,271,0.33557098107090183,147,2
0.20786516853932588,0.0,0.0,700,1,0.4903846153846155,0.0,0.0,34,0.7617956437477907,9,2
0.20898876404494385,1.0,1.0,601,0,0.4903846153846155,0.4,0.0,459,0.23615664956181515,147,1
0.21011235955056182,1.0,0.0,698,1,0.8173076923076923,0.0,0.0,11,0.40451348683007693,147,2
0.2112359550561798,0.0,1.0,101,1,0.7211538461538461,0.4,0.0,435,0.23615664956181515,147,1
0.21235955056179778,0.0,1.0,823,1,0.6442307692307692,0.0,0.0,386,0.12029972087807612,147,2
0.21348314606741575,1.0,0.5,664,0,0.5673076923076923,0.0,0.0,122,0.1980668673744256,147,2
0.21460674157303372,0.0,0.5,136,1,0.31730769230769235,0.0,0.0,227,0.1980668673744256,147,2
0.21573033707865172,1.0,1.0,20,0,0.31730769230769235,0.4,0.0,406,0.11966590690247796,147,2
0.2168539325842697,1.0,0.5,579,1,0.009615384615384616,0.4,0.0,113,0.3961337347488512,141,2
0.21797752808988766,1.0,0.0,113,0,0.7980769230769231,0.0,0.0,604,0.42235169362407515,28,0
0.21910112359550565,1.0,0.0,495,0,1.0,0.0,0.0,586,1.0,43,0
0.22022471910112362,0.0,1.0,533,1,0.4903846153846155,0.0,0.0,452,0.11807832478090757,147,1
0.2213483146067416,0.0,1.0,611,1,0.7596153846153846,0.0,0.0,494,0.12804565898370365,147,2
0.2224719101123596,1.0,1.0,497,0,0.4903846153846155,0.0,0.0,461,0.11807832478090757,147,1
0.22359550561797756,0.0,0.5,881,0,0.4134615384615385,0.0,0.0,160,0.1980668673744256,147,2
0.22471910112359553,0.0,1.0,834,1,0.4903846153846155,0.0,0.0,306,0.14474117231208025,147,2
0.22584269662921352,0.0,1.0,721,1,0.4903846153846155,1.0,0.0,568,1.0,147,2
0.2269662921348315,0.0,1.0,403,1,0.6057692307692307,0.0,0.0,242,0.09896944285313798,147,2
0.22808988764044946,0.0,1.0,878,1,0.8269230769230769,0.0,0.0,177,0.11007947052155576,147,0
0.22921348314606743,1.0,1.0,166,1,0.2980769230769231,0.0,0.0,530,0.12264909864339432,147,2
0.23033707865168543,0.0,1.0,789,0,0.0,0.0,0.0,316,0.15940573845422523,145,2
0.2314606741573034,0.0,1.0,51,1,0.5673076923076923,0.4,0.0,247,0.24148921906804965,147,2
0.23258426966292137,1.0,1.0,9,1,0.4519230769230769,0.0,0.0,216,0.2862447131382324,147,0
0.23370786516853936,1.0,1.0,140,0,0.25961538461538464,0.0,0.0,445,0.11807832478090757,147,1
0.23483146067415733,1.0,0.0,94,1,0.7211538461538461,0.0,0.0,17,0.4723132991236303,8,0
0.2359550561797753,0.0,1.0,12,1,0.4134615384615385,0.0,0.0,642,0.10741318576843849,147,2
0.2370786516853933,1.0,0.5,131,0,0.625,0.0,0.0,570,0.31995417037407214,147,2
0.23820224719101127,0.0,1.0,649,1,0.37500000000000006,0.0,0.0,526,0.11046036834342966,147,2
0.23932584269662924,0.0,0.5,288,1,0.5288461538461539,0.0,0.0,163,0.1980668673744256,147,2
0.24044943820224723,0.0,1.0,437,1,0.4903846153846155,0.4,0.0,443,0.11807832478090757,147,1
0.2415730337078652,1.0,0.0,582,0,0.548076923076923,0.4,0.0,416,1.0,103,0
0.24269662921348317,1.0,1.0,375,0,0.4711538461538462,0.0,0.0,670,0.12074460953402483,147,2
0.24382022471910114,0.0,0.5,390,1,0.7596153846153846,0.4,0.0,142,0.411369647623807,147,2
0.24494382022471914,1.0,0.0,72,0,0.5673076923076923,0.0,0.0,63,1.0,93,0
0.2460674157303371,0.0,0.5,338,1,0.5288461538461539,0.0,0.0,679,0.15997708518703607,147,2
0.24719101123595508,1.0,1.0,791,1,0.25961538461538464,0.0,0.0,653,0.12264909864339432,147,2
0.24831460674157307,0.0,0.5,105,1,0.4711538461538462,0.0,0.0,105,0.1980668673744256,147,2
0.24943820224719104,0.0,1.0,306,1,0.9326923076923077,0.0,0.0,102,0.12264909864339432,147,2
0.250561797752809,0.0,1.0,581,1,0.4903846153846155,0.0,0.0,375,0.12029972087807612,147,2
0.251685393258427,1.0,0.0,379,1,0.6826923076923077,0.4,0.0,93,1.0,87,2
0.25280898876404495,0.0,1.0,83,1,0.37500000000000006,0.0,0.0,615,0.14245578538083686,147,2
0.253932584269663,1.0,0.5,531,1,0.31730769230769235,0.0,0.0,672,0.15997708518703607,147,2
0.25505617977528094,0.0,1.0,492,1,0.3461538461538462,0.0,0.0,525,0.11046036834342966,147,2
0.2561797752808989,0.0,0.5,243,1,0.2980769230769231,0.0,0.0,125,0.1980668673744256,147,2
0.2573033707865169,0.0,1.0,467,0,0.4903846153846155,1.0,0.0,488,0.3880084224126373,147,2
0.25842696629213485,1.0,0.0,339,0,0.625,0.4,0.0,457,1.0,80,2
0.2595505617977528,0.0,1.0,460,1,0.5096153846153846,0.0,0.0,322,0.11845922260278147,147,2
0.2606741573033708,0.0,0.5,754,1,1.0,0.0,0.0,128,0.2056848238119035,147,2
0.2617977528089888,1.0,1.0,43,0,0.04807692307692308,1.0,0.0,329,0.47821721536267564,147,2
0.2629213483146068,0.0,0.5,479,1,0.4134615384615385,0.0,0.0,554,0.15997708518703607,147,2
0.26404494382022475,0.0,1.0,329,0,0.4903846153846155,0.0,0.0,677,0.1150311422059164,147,2
0.2651685393258427,0.0,0.5,370,1,0.7980769230769231,0.4,0.0,198,0.3961337347488512,147,2
0.2662921348314607,1.0,0.5,172,0,0.10576923076923078,0.0,0.0,556,0.39994271296759015,147,2
0.26741573033707866,0.0,0.5,648,1,0.31730769230769235,0.0,0.0,231,0.15997708518703607,147,2
0.2685393258426967,0.0,0.5,383,1,0.5865384615384616,0.0,0.0,636,0.18702083054008264,147,2
0.26966292134831465,0.0,1.0,883,0,0.4903846153846155,0.4,0.0,193,0.22022293187718633,147,0
0.2707865168539326,1.0,1.0,567,0,0.4903846153846155,0.4,0.0,444,0.23615664956181515,147,1
0.2719101123595506,0.0,0.5,169,1,0.5096153846153846,0.0,0.0,674,0.15997708518703607,147,2
0.27303370786516856,0.0,1.0,500,1,0.37500000000000006,0.0,0.0,658,0.10855587923406018,147,2
0.27415730337078653,0.0,1.0,47,1,0.5288461538461539,0.0,0.0,213,0.11007947052155576,147,0
0.2752808988764045,0.0,0.0,539,1,0.7980769230769231,0.8,0.0,92,1.0,78,1
0.2764044943820225,0.0,1.0,481,0,0.4326923076923077,0.0,0.0,325,0.11845922260278147,147,2
0.2775280898876405,1.0,0.5,322,0,0.4134615384615385,0.0,0.0,166,0.22092073668685933,147,2
0.27865168539325846,1.0,0.0,78,1,0.6634615384615384,0.4,0.0,54,0.8007112124130029,102,2
0.27977528089887643,0.0,0.5,147,1,0.9903846153846154,0.4,0.0,144,0.3961337347488512,147,2
0.2808988764044944,0.0,1.0,673,1,0.4903846153846155,0.0,0.0,422,0.11046036834342966,147,2
0.28202247191011237,0.0,1.0,790,0,0.5096153846153846,0.4,0.0,316,0.15940573845422523,145,2
0.2831460674157304,0.0,0.0,782,1,1.0,0.0,0.0,31,0.40451348683007693,83,2
0.28426966292134837,0.0,1.0,487,1,0.5288461538461539,0.4,0.0,536,0.24529819728678864,147,2
0.28539325842696633,0.0,1.0,702,0,0.7403846153846154,0.0,0.0,458,0.3079558889850444,147,2
0.2865168539325843,1.0,1.0,819,0,0.5096153846153846,0.0,0.0,185,0.23228368050900136,147,0
0.2876404494382023,1.0,0.0,808,0,0.4903846153846155,0.0,0.0,589,1.0,147,0
0.28876404494382024,1.0,0.0,156,0,0.5288461538461539,0.0,0.0,0,1.0,40,2
0.2898876404494382,1.0,0.0,844,0,0.625,0.0,0.0,608,1.0,147,0
0.29101123595505624,1.0,0.5,636,0,0.9134615384615384,0.0,0.0,115,0.3961337347488512,147,2
0.2921348314606742,0.0,1.0,771,1,0.4903846153846155,0.0,0.0,482,0.11807832478090757,147,1
0.2932584269662922,1.0,1.0,42,1,0.009615384615384616,1.0,0.0,329,0.47821721536267564,147,2
0.29438202247191014,0.0,0.0,799,1,0.9519230769230769,0.4,0.0,1,1.0,134,2
0.2955056179775281,0.0,0.0,340,1,0.7211538461538461,0.0,0.0,16,0.0,46,2
0.2966292134831461,0.0,1.0,356,0,0.4903846153846155,0.0,0.0,478,0.11807832478090757,147,1
0.2977528089887641,0.0,0.5,674,1,0.6442307692307692,0.0,0.0,546,0.15997708518703607,147,2
0.2988764044943821,0.0,1.0,631,1,0.25961538461538464,1.0,0.0,249,0.6046752922248089,147,2
0.30000000000000004,1.0,1.0,652,1,0.4326923076923077,0.4,0.0,334,0.11845922260278147,147,2
